"매장","매장위치","카테고리","세부내용","시술 설명","매장URL","매장위도","매장경도","recovery_total_days","recovery_transition_day","오늘의 케어"
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","셀르디엠 5cc 3회","피부 재생 스킨부스터","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","스컬트라 1부위 1회","콜라겐 자극으로 자연스러운 볼륨 형성","https://dernaclinic.com/ko","37.500263","127.025797","10","4","필러가 자리를 잡아가는 기간이라 스컬트라 1부위 1회 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 4일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","스컬트라 1부위 3회","콜라겐 자극으로 자연스러운 볼륨 형성","https://dernaclinic.com/ko","37.500263","127.025797","10","4","필러가 자리를 잡아가는 기간이라 스컬트라 1부위 3회 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 4일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","스킨바이브 1cc","피부 표면 결 개선 미세 히알루론산 주사","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","스킨바이브 2cc","피부 표면 결 개선 미세 히알루론산 주사","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","스킨바이브 3cc","피부 표면 결 개선 미세 히알루론산 주사","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","신데렐라 주사 1회","미백·피로회복 영양 주사","https://dernaclinic.com/ko","37.500263","127.025797","1","0","오늘은 충분한 수분과 휴식으로 컨디션을 채워주는 게 가장 중요해요. 주사를 맞은 부위에 멍이나 약간의 뻐근함이 있을 수 있으니 무리한 팔 운동은 잠시 피해주세요. 오늘 하루만 신경 써서 관리하면 내일부터는 평소처럼 지내도 괜찮아요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","얼굴 브이올렛 2cc 1회","얼굴·바디 윤곽 개선 볼륨 주사","https://dernaclinic.com/ko","37.500263","127.025797","5","2","볼륨이 자리 잡는 초기라 시술 부위가 붓거나 단단하게 느껴질 수 있어요, 오늘은 마사지나 압박 없이 편하게 두세요. 무리한 운동이나 사우나는 잠시 미루고 충분한 수분 섭취로 회복을 도와주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","얼굴 브이올렛 4cc 1회","얼굴·바디 윤곽 개선 볼륨 주사","https://dernaclinic.com/ko","37.500263","127.025797","5","2","볼륨이 자리 잡는 초기라 시술 부위가 붓거나 단단하게 느껴질 수 있어요, 오늘은 마사지나 압박 없이 편하게 두세요. 무리한 운동이나 사우나는 잠시 미루고 충분한 수분 섭취로 회복을 도와주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엑소좀 (MTS) 5cc 1회","엑소좀 성분으로 피부 진정 및 재생","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엑소좀 (MTS) 5cc 3회","엑소좀 성분으로 피부 진정 및 재생","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엑소좀 (포텐자 펌핑팁) 5cc 1회","엑소좀 성분으로 피부 진정 및 재생","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엑소좀 (포텐자 펌핑팁) 5cc 3회","엑소좀 성분으로 피부 진정 및 재생","https://dernaclinic.com/ko","37.500263","127.025797","5","2","피부 결과 탄력이 서서히 개선되는 시기라 오늘은 자극적인 각질제거나 스크럽 없이 순한 세안과 보습으로만 관리해주세요. 주삿바늘 자국 주변에 작은 붉은 기나 오돌토돌함이 있을 수 있는데 억지로 짜거나 만지지 말고 자연스럽게 가라앉기를 기다려주세요. 시술 후 2일 정도는 위 사항을 신경 써주시고, 이후 5일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘란쎄 M 1cc","즉각적 볼륨 형성 및 콜라겐 생성 유도","https://dernaclinic.com/ko","37.500263","127.025797","10","4","필러가 자리를 잡아가는 기간이라 엘란쎄 M 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 4일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘란쎄 S 1cc","즉각적 볼륨 형성 및 콜라겐 생성 유도","https://dernaclinic.com/ko","37.500263","127.025797","10","4","필러가 자리를 잡아가는 기간이라 엘란쎄 S 부위는 세게 누르거나 마사지하지 말고 부드럽게만 관리해주세요. 뜨거운 찜질, 사우나, 격한 운동처럼 붓기를 키울 수 있는 활동은 오늘은 쉬어가시고, 엎드려 자는 자세도 피해주세요. 시술 후 4일 정도는 위 사항을 신경 써주시고, 이후 10일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 거미스마일 보톡스","잇몸 노출(개미스마일) 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 겨드랑이 다한증 보톡스 50u","겨드랑이·손·발 등 땀 분비 억제","https://dernaclinic.com/ko","37.500263","127.025797","7","3","시술 부위에 땀이 줄어드는 효과가 서서히 나타나는 시기예요, 오늘은 시술 부위를 세게 문지르거나 마사지하지 말고 자연스럽게 두세요. 격한 운동이나 사우나처럼 땀을 많이 내는 활동은 잠시 미뤄주시고, 가벼운 멍이나 붓기가 있다면 차가운 수건으로 살살 진정시켜 주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 광대 보톡스","광대 근육 이완으로 얼굴 라인 축소","https://dernaclinic.com/ko","37.500263","127.025797","7","3","광대 근육 이완으로 얼굴 라인 축소 효과가 자리 잡는 시기라 시술 부위는 손으로 누르거나 마사지하지 말고 자연스럽게 두는 게 좋아요. 오늘은 음주와 격렬한 운동은 피하고, 시술 부위에 직접적인 압박이 가지 않도록 편한 자세로 쉬어주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 눈가 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 눈밑 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 미간 주름 보톡스","표정 주름 완화","https://dernaclinic.com/ko","37.500263","127.025797","7","3","미간을 찌푸리거나 이마를 크게 움직이는 표정은 오늘 하루 자제해주세요. 시술 부위를 손으로 누르거나 마사지하지 말고, 엎드려 자는 자세도 오늘은 피해주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
"더나클리닉","서울 서초구 서초대로77길 17 (BLOCK77)","약물·주사","엘러간 발 다한증 보톡스 50u","겨드랑이·손·발 등 땀 분비 억제","https://dernaclinic.com/ko","37.500263","127.025797","7","3","시술 부위에 땀이 줄어드는 효과가 서서히 나타나는 시기예요, 오늘은 시술 부위를 세게 문지르거나 마사지하지 말고 자연스럽게 두세요. 격한 운동이나 사우나처럼 땀을 많이 내는 활동은 잠시 미뤄주시고, 가벼운 멍이나 붓기가 있다면 차가운 수건으로 살살 진정시켜 주세요. 시술 후 3일 정도는 위 사항을 신경 써주시고, 이후 7일차까지는 서서히 편안해질 거예요."
